3620 Zumas-Revenge! Sep-15-2009 225 102767 52011 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 USD 4.99 4.99
3700 Sniper-Elite Jul-16-2009 866 421292 273508 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 9.99
3710 Judge-Dredd:-Dredd-vs.-Death Mar-26-2009 425 62772 31207 0 0 0 1 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 7.99 7.99
3720 Evil-Genius Jun-22-2009 1195 220241 162849 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
3730 Aliens-versus-Predator-Classic-2000 Jan-15-2010 1084 184013 145453 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 4.99 4.99
3800 Advent-Rising Sep-14-2006 226 47169 25826 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 9.99
3810 BloodRayne Sep-14-2006 307 66718 36767 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 9.99
3820 BloodRayne-2 Sep-14-2006 224 67256 31566 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 9.99
3830 Psychonauts Oct-11-2006 5130 1413633 758828 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 USD 9.99 9.99
3900 Sid-Meiers-Civilization(r)-IV Oct-25-2006 887 1422601 596158 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 19.99 19.99
3910 Sid-Meiers-Civilization(r)-III-Complete Oct-25-2006 1328 1097619 412145 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 4.99 4.99
3920 Sid-Meiers-Pirates! Jul-11-2005 1641 800437 388471 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 USD 9.99 9.99
3960 Shattered-Union Oct-25-2006 0 41788 17038 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 4.99 4.99
3980 CivCity:-Rome Apr-6-2007 143 75686 48424 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 USD 9.99 9.99
